132,52,34,39
126,46,34,39
118,42,34,39
111,38,34,39
107,35,34,39
101,34,34,39
106,31,34,39
110,30,34,39
108,29,34,39
97,31,34,39
89,35,34,39
82,41,34,39
80,44,34,39
85,45,34,39
88,46,34,39
88,45,34,39
89,46,34,39
91,47,34,39
92,48,34,39
98,46,34,39
98,45,34,39
102,41,34,39
107,37,34,39
110,34,34,39
107,32,34,39
109,31,34,39
110,33,34,39
111,34,34,39
111,37,34,39
111,39,34,39
109,41,34,39
108,42,34,39
109,41,34,39
110,40,34,39
117,37,34,39
128,36,34,39
123,41,34,39
128,41,34,39
134,32,34,39
126,33,34,39
117,36,34,39
116,36,34,39
121,36,34,39
122,35,34,39
115,38,34,39
107,39,34,39
99,38,34,39
90,41,34,39
85,44,34,39
81,48,34,39
76,52,34,39
78,55,34,39
80,54,34,39
84,51,34,39
89,49,34,39
93,46,34,39
96,41,34,39
100,37,34,39
109,33,34,39
116,31,34,39
121,30,34,39
124,31,34,39
125,33,34,39
123,34,34,39
118,36,34,39
110,37,34,39
97,43,34,39
95,45,34,39
92,47,34,39
92,48,34,39
92,47,34,39
94,44,34,39
99,39,34,39
105,36,34,39
107,35,34,39
105,36,34,39
108,37,34,39
112,40,34,39
123,41,34,39
126,47,34,39
126,48,34,39
123,49,34,39
116,48,34,39
110,47,34,39
107,51,34,39
103,54,34,39
102,58,34,39
102,60,34,39
104,62,34,39
105,61,34,39
109,58,34,39
115,53,34,39
119,51,34,39
122,49,34,39
122,48,34,39
119,54,34,39
114,55,34,39
107,56,34,39
102,54,34,39
101,49,34,39
103,42,34,39
106,34,34,39
109,30,34,39
109,28,34,39
107,28,34,39
106,27,34,39
104,27,34,39
100,27,34,39
95,29,34,39
89,33,34,39
83,35,34,39
77,37,34,39
72,39,34,39
72,37,34,39
76,33,34,39
82,29,34,39
91,27,34,39
101,26,34,39
110,29,34,39
119,35,34,39
129,41,34,39
141,49,34,39
144,49,34,39
142,47,34,39
134,40,34,39
133,30,34,39
130,33,34,39
128,36,34,39
128,43,34,39
126,43,34,39
123,45,34,39
118,43,34,39
113,42,34,39
107,46,34,39
105,49,34,39
108,50,34,39
115,51,34,39
124,55,34,39
118,55,34,39
122,52,34,39
121,50,34,39
119,49,34,39
116,49,34,39
116,49,34,39
130,50,34,39
126,47,34,39
105,35,34,39
92,36,34,39
86,38,34,39
85,39,34,39
95,36,34,39
108,33,34,39
123,35,34,39
140,37,34,39
149,36,34,39
147,34,34,39
133,32,34,39
120,34,34,39
99,40,34,39
87,49,34,39
84,55,34,39
95,77,34,39
104,62,34,39
108,54,34,39
118,50,34,39
118,45,34,39
116,44,34,39
113,45,34,39
103,52,34,39
96,57,34,39
100,59,34,39
109,62,34,39
129,66,34,39
150,64,34,39
158,60,34,39
172,51,34,39
172,42,34,39
158,40,34,39
139,44,34,39
129,46,34,39
113,45,34,39
96,46,34,39
79,51,34,39
70,56,34,39
68,58,34,39
73,59,34,39
86,68,34,39
101,81,34,39
108,77,34,39
107,64,34,39
105,59,34,39
89,50,34,39
79,52,34,39
71,54,34,39
67,56,34,39
71,57,34,39
77,53,34,39
86,47,34,39
