133,55,34,39
127,48,34,39
121,45,34,39
115,40,34,39
109,37,34,39
105,36,34,39
108,33,34,39
112,32,34,39
110,32,34,39
101,33,34,39
91,37,34,39
83,43,34,39
82,46,34,39
85,47,34,39
88,48,34,39
88,47,34,39
88,48,34,39
84,55,34,39
90,52,34,39
96,48,34,39
100,45,34,39
101,43,34,39
108,41,34,39
113,36,34,39
110,34,34,39
110,33,34,39
110,34,34,39
111,36,34,39
111,38,34,39
111,40,34,39
110,42,34,39
109,43,34,39
111,42,34,39
115,40,34,39
121,39,34,39
131,39,34,39
144,38,34,39
147,40,34,39
138,35,34,39
131,35,34,39
124,36,34,39
122,38,34,39
125,40,34,39
129,42,34,39
129,48,34,39
122,47,34,39
113,42,34,39
101,42,34,39
92,48,34,39
84,53,34,39
79,58,34,39
79,56,34,39
82,56,34,39
87,54,34,39
91,51,34,39
95,48,34,39
99,44,34,39
102,37,34,39
109,34,34,39
118,32,34,39
122,31,34,39
124,31,34,39
126,34,34,39
124,35,34,39
119,37,34,39
112,39,34,39
103,43,34,39
96,46,34,39
92,48,34,39
91,48,34,39
93,48,34,39
96,45,34,39
100,40,34,39
105,37,34,39
112,35,34,39
117,35,34,39
119,37,34,39
118,39,34,39
125,46,34,39
127,50,34,39
126,50,34,39
123,51,34,39
116,47,34,39
109,48,34,39
106,49,34,39
90,68,34,39
87,65,34,39
103,64,34,39
104,65,34,39
106,63,34,39
110,61,34,39
117,56,34,39
121,53,34,39
124,53,34,39
124,54,34,39
120,54,34,39
113,55,34,39
107,56,34,39
103,56,34,39
101,52,34,39
104,46,34,39
107,40,34,39
110,37,34,39
110,34,34,39
109,33,34,39
107,32,34,39
105,32,34,39
101,34,34,39
97,32,34,39
90,36,34,39
84,37,34,39
78,40,34,39
74,41,34,39
72,39,34,39
76,35,34,39
82,33,34,39
92,31,34,39
103,33,34,39
113,36,34,39
121,41,34,39
133,47,34,39
140,50,34,39
144,49,34,39
141,48,34,39
134,40,34,39
130,34,34,39
129,33,34,39
128,37,34,39
128,44,34,39
126,45,34,39
124,45,34,39
118,44,34,39
112,43,34,39
106,43,34,39
104,45,34,39
107,49,34,39
114,51,34,39
123,54,34,39
126,55,34,39
122,53,34,39
121,51,34,39
119,49,34,39
117,48,34,39
118,49,34,39
117,48,34,39
119,36,34,39
105,35,34,39
92,36,34,39
86,37,34,39
84,38,34,39
94,35,34,39
107,32,34,39
122,35,34,39
139,35,34,39
148,35,34,39
146,32,34,39
134,31,34,39
117,33,34,39
99,39,34,39
89,50,34,39
86,56,34,39
92,60,34,39
100,57,34,39
106,54,34,39
115,50,34,39
121,43,34,39
123,42,34,39
119,42,34,39
108,48,34,39
99,54,34,39
98,60,34,39
109,60,34,39
124,65,34,39
138,64,34,39
157,58,34,39
173,49,34,39
171,41,34,39
156,38,34,39
139,42,34,39
119,47,34,39
111,42,34,39
94,43,34,39
78,48,34,39
68,53,34,39
66,56,34,39
70,58,34,39
83,65,34,39
99,71,34,39
104,70,34,39
106,61,34,39
102,55,34,39
85,47,34,39
76,48,34,39
68,49,34,39
65,51,34,39
68,52,34,39
75,50,34,39
86,47,34,39
